"Value.SSB","Value.Recr","Value.SPRratio","Value.F","Value.Bratio","Value.ForeCatch","Value.OFLCatch","Value.lnSPB","year","model_run","iteration","scenario"
211595,4785510,NA,NA,NA,72773.9,169086,NA,2022,"constGrowth_test2_OM",2,"constGrowth"
339.64,201338,0.393312,0.183688,0.000834257,NA,NA,5.82789,1981,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1021.85,553934,0.596647,0.457187,0.00250998,NA,NA,NA,1982,"constGrowthSelfTest_EM_2020",2,"constGrowth"
3998.22,1311570,0.225122,0.0870014,0.00982084,NA,NA,NA,1983,"constGrowthSelfTest_EM_2020",2,"constGrowth"
13584.5,732553,0.422729,0.249351,0.0333676,NA,NA,NA,1984,"constGrowthSelfTest_EM_2020",2,"constGrowth"
31530.5,2664970,0.108062,0.0515716,0.0774485,NA,NA,NA,1985,"constGrowthSelfTest_EM_2020",2,"constGrowth"
47921.2,2370730,0.0905511,0.0529264,0.117709,NA,NA,NA,1986,"constGrowthSelfTest_EM_2020",2,"constGrowth"
79569.2,3203310,0.11779,0.0656941,0.195446,NA,NA,NA,1987,"constGrowthSelfTest_EM_2020",2,"constGrowth"
114773,738384,0.0655553,0.0379734,0.281918,NA,NA,NA,1988,"constGrowthSelfTest_EM_2020",2,"constGrowth"
145391,2788980,0.168461,0.0908923,0.357125,NA,NA,NA,1989,"constGrowthSelfTest_EM_2020",2,"constGrowth"
137652,3218300,0.270318,0.133158,0.338115,NA,NA,NA,1990,"constGrowthSelfTest_EM_2020",2,"constGrowth"
115650,3659740,0.550525,0.22963,0.284071,NA,NA,NA,1991,"constGrowthSelfTest_EM_2020",2,"constGrowth"
110424,6722930,0.585243,0.456526,0.271234,NA,NA,NA,1992,"constGrowthSelfTest_EM_2020",2,"constGrowth"
145191,16388500,0.128756,0.0775319,0.356632,NA,NA,NA,1993,"constGrowthSelfTest_EM_2020",2,"constGrowth"
233845,11234800,0.282445,0.189282,0.574393,NA,NA,NA,1994,"constGrowthSelfTest_EM_2020",2,"constGrowth"
441650,13489800,0.138818,0.0656499,1.08483,NA,NA,NA,1995,"constGrowthSelfTest_EM_2020",2,"constGrowth"
624690,19956700,0.0958741,0.0452675,1.53443,NA,NA,NA,1996,"constGrowthSelfTest_EM_2020",2,"constGrowth"
758304,18518400,0.0898918,0.0448665,1.86262,NA,NA,NA,1997,"constGrowthSelfTest_EM_2020",2,"constGrowth"
936696,5688960,0.151079,0.0786852,2.30081,NA,NA,NA,1998,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1065970,5984680,0.148378,0.062121,2.61833,NA,NA,NA,1999,"constGrowthSelfTest_EM_2020",2,"constGrowth"
950657,7715370,0.184323,0.0708405,2.3351,NA,NA,13.7649,2000,"constGrowthSelfTest_EM_2020",2,"constGrowth"
751996,1290550,0.245798,0.0895857,1.84713,NA,NA,NA,2001,"constGrowthSelfTest_EM_2020",2,"constGrowth"
589524,27386300,0.347433,0.123208,1.44805,NA,NA,NA,2002,"constGrowthSelfTest_EM_2020",2,"constGrowth"
430947,20385100,0.330099,0.140919,1.05854,NA,NA,NA,2003,"constGrowthSelfTest_EM_2020",2,"constGrowth"
633490,21459400,0.256473,0.116094,1.55604,NA,NA,NA,2004,"constGrowthSelfTest_EM_2020",2,"constGrowth"
928373,7970230,0.264923,0.0915779,2.28036,NA,NA,NA,2005,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1132940,5147660,0.216829,0.0778766,2.78283,NA,NA,NA,2006,"constGrowthSelfTest_EM_2020",2,"constGrowth"
1036370,2924670,0.303662,0.111886,2.54563,NA,NA,NA,2007,"constGrowthSelfTest_EM_2020",2,"constGrowth"
792400,4097730,0.362782,0.116657,1.94637,NA,NA,NA,2008,"constGrowthSelfTest_EM_2020",2,"constGrowth"
538681,5854560,0.373027,0.137129,1.32316,NA,NA,NA,2009,"constGrowthSelfTest_EM_2020",2,"constGrowth"
358597,377027,0.353131,0.19668,0.880823,NA,NA,NA,2010,"constGrowthSelfTest_EM_2020",2,"constGrowth"
276797,346440,0.517102,0.246382,0.679897,NA,NA,NA,2011,"constGrowthSelfTest_EM_2020",2,"constGrowth"
146293,243835,0.565244,0.433185,0.35934,NA,NA,NA,2012,"constGrowthSelfTest_EM_2020",2,"constGrowth"
53698.8,407666,0.518329,0.556812,0.1319,NA,NA,NA,2013,"constGrowthSelfTest_EM_2020",2,"constGrowth"
23321,1212320,0.406139,0.466856,0.0572835,NA,NA,NA,2014,"constGrowthSelfTest_EM_2020",2,"constGrowth"
22655.8,1116250,0.0215103,0.0105024,0.0556494,NA,NA,NA,2015,"constGrowthSelfTest_EM_2020",2,"constGrowth"
37043.6,2052680,0.336134,0.180675,0.0909903,NA,NA,NA,2016,"constGrowthSelfTest_EM_2020",2,"constGrowth"
50580.3,966149,0.214436,0.11734,0.12424,NA,NA,NA,2017,"constGrowthSelfTest_EM_2020",2,"constGrowth"
73703.6,2717370,0.249012,0.144839,0.181038,NA,NA,NA,2018,"constGrowthSelfTest_EM_2020",2,"constGrowth"
81127.9,4931080,0.208799,0.137766,0.199274,NA,NA,NA,2019,"constGrowthSelfTest_EM_2020",2,"constGrowth"
101628,5125290,0.316767,0.201319,0.24963,NA,NA,11.5291,2020,"constGrowthSelfTest_EM_2020",2,"constGrowth"
152902,5125290,0.556803,0.519525,0.375574,89798.6,101925,NA,2021,"constGrowthSelfTest_EM_2020",2,"constGrowth"
339.409,202094,0.393153,0.180898,0.000819064,NA,NA,5.82721,1981,"constGrowthSelfTest_EM_init",2,"constGrowth"
