"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
NA,125155,73.94,551.177,0,0,0,0,73.94,551.177,0,0,0,0,0.534153,0,0,0,1.05374,1.05374,1982,"testNew_OM",2,"researchModel"
4192.87,0,0,0,412.76,3396.35,0,0,0,0,412.76,3396.35,0,0,0,0.5978,0,0,1.05374,1.05374,1982,"testNew_OM",2,"researchModel"
NA,350606,213.19,2413.47,0,0,0,0,213.19,2413.47,0,0,0,0,0.0957032,0,0,0,0.639284,0.639284,1983,"testNew_OM",2,"researchModel"
6907.81,0,0,0,159.12,1225.42,0,0,0,0,159.12,1225.42,0,0,0,0.117282,0,0,0.639284,0.639284,1983,"testNew_OM",2,"researchModel"
NA,357501,75.3898,881.735,0,0,0,0,75.3898,881.735,0,0,0,0,0.0163986,0,0,0,-0.247441,-0.247441,1984,"testNew_OM",2,"researchModel"
17231.2,0,0,0,3495.8,26619.2,0,0,0,0,3495.8,26619.2,0,0,0,1.67643,0,0,-0.247441,-0.247441,1984,"testNew_OM",2,"researchModel"
NA,337166,819.433,7229.75,0,0,0,0,819.433,7229.75,0,0,0,0,0.111457,0,0,0,0.390268,0.390268,1985,"testNew_OM",2,"researchModel"
25506.2,0,0,0,1019,6866.24,0,0,0,0,1019,6866.24,0,0,0,0.242907,0,0,0.390268,0.390268,1985,"testNew_OM",2,"researchModel"
NA,913201,387.71,3217.08,0,0,0,0,387.71,3217.08,0,0,0,0,0.0488335,0,0,0,0.880469,0.880469,1986,"testNew_OM",2,"researchModel"
29546.5,0,0,0,2278.89,14274.5,0,0,0,0,2278.89,14274.5,0,0,0,0.35033,0,0,0.880469,0.880469,1986,"testNew_OM",2,"researchModel"
NA,1708980,2247.31,20823.2,0,0,0,0,2247.31,20823.2,0,0,0,0,0.29047,0,0,0,0.491921,0.491921,1987,"testNew_OM",2,"researchModel"
52403.6,0,0,0,3639.76,25761.8,0,0,0,0,3639.76,25761.8,0,0,0,0.344005,0,0,0.491921,0.491921,1987,"testNew_OM",2,"researchModel"
NA,1939990,2179.91,20000.4,0,0,0,0,2179.91,20000.4,0,0,0,0,0.150694,0,0,0,-0.25155,-0.25155,1988,"testNew_OM",2,"researchModel"
78232.5,0,0,0,2614.75,19186.5,0,0,0,0,2614.75,19186.5,0,0,0,0.12722,0,0,-0.25155,-0.25155,1988,"testNew_OM",2,"researchModel"
NA,1295000,7290.45,59487.8,0,0,0,0,7290.45,59487.8,0,0,0,0,0.340824,0,0,0,-0.250922,-0.250922,1989,"testNew_OM",2,"researchModel"
127992,0,0,0,8031.52,60709.3,0,0,0,0,8031.52,60709.3,0,0,0,0.416713,0,0,-0.250922,-0.250922,1989,"testNew_OM",2,"researchModel"
NA,1901800,6158.4,45871.8,0,0,0,0,6158.4,45871.8,0,0,0,0,0.211356,0,0,0,0.875299,0.875299,1990,"testNew_OM",2,"researchModel"
117619,0,0,0,14443.5,108146,0,0,0,0,14443.5,108146,0,0,0,0.683243,0,0,0.875299,0.875299,1990,"testNew_OM",2,"researchModel"
NA,5507970,24697.9,160892,0,0,0,0,24697.9,160892,0,0,0,0,1.15999,0,0,0,0.741065,0.741065,1991,"testNew_OM",2,"researchModel"
97126.4,0,0,0,10323.5,79218.8,0,0,0,0,10323.5,79218.8,0,0,0,0.761158,0,0,0.741065,0.741065,1991,"testNew_OM",2,"researchModel"
NA,4157080,43465.4,340679,0,0,3.89939,20.3837,43465.4,340679,0,0,3.89939,20.3837,3.99999,0,0.00246054,0,1.5574,1.5574,1992,"testNew_OM",2,"researchModel"
102528,0,0,0,30555.1,385331,0.180249,0.923043,0,0,30555.1,385331,0.180249,0.923043,0,4.00003,0.000247121,0,1.5574,1.5574,1992,"testNew_OM",2,"researchModel"
NA,9810110,822.802,9960.54,0,0,0,0,822.802,9960.54,0,0,0,0,0.0164398,0,0,0,2.08008,2.08008,1993,"testNew_OM",2,"researchModel"
165593,0,0,0,11345.8,154870,0,0,0,0,11345.8,154870,0,0,0,0.14801,0,0,2.08008,2.08008,1993,"testNew_OM",2,"researchModel"
NA,23487600,8838.68,101894,0,0,0,0,8838.68,101894,0,0,0,0,0.109895,0,0,0,1.16623,1.16623,1994,"testNew_OM",2,"researchModel"
273238,0,0,0,39748.4,605844,0,0,0,0,39748.4,605844,0,0,0,0.305096,0,0,1.16623,1.16623,1994,"testNew_OM",2,"researchModel"
NA,12879300,5993.29,66596.1,0,0,22.68,128.741,5993.29,66596.1,0,0,22.68,128.741,0.0860122,0,0.0123085,0,0.815889,0.815889,1995,"testNew_OM",2,"researchModel"
573371,0,0,0,26565.7,395171,0,0,0,0,26565.7,395171,0,0,0,0.137718,0,0,0.815889,0.815889,1995,"testNew_OM",2,"researchModel"
NA,12886600,11917.3,124126,0,0,0,0,11917.3,124126,0,0,0,0,0.0711671,0,0,0,1.16481,1.16481,1996,"testNew_OM",2,"researchModel"
829655,0,0,0,19158.7,241356,43.54,251.004,0,0,19158.7,241356,43.54,251.004,0,0.0863453,0.00815429,0,1.16481,1.16481,1996,"testNew_OM",2,"researchModel"
NA,20716000,13018.2,173687,0,0,27.22,158.57,13018.2,173687,0,0,27.22,158.57,0.105021,0,0.00193425,0,1.16022,1.16022,1997,"testNew_OM",2,"researchModel"
905476,0,0,0,24527.6,319400,0.82,4.63582,0,0,24527.6,319400,0.82,4.63582,0,0.0958808,7.6089e-05,0,1.16022,1.16022,1997,"testNew_OM",2,"researchModel"
NA,21152500,18925.2,282338,0,0,488.249,2862.23,18925.2,282338,0,0,488.249,2862.23,0.147208,0,0.0219793,0,-0.412229,-0.412229,1998,"testNew_OM",2,"researchModel"
948533,0,0,0,63278.3,917841,74.39,425.74,0,0,63278.3,917841,74.39,425.74,0,0.237995,0.00444638,0,-0.412229,-0.412229,1998,"testNew_OM",2,"researchModel"
NA,4446810,14996.2,226528,0,0,725.2,5454.39,14996.2,226528,0,0,725.2,5454.39,1.84988,0,0.00245906,0,-0.597704,-0.597704,1999,"testNew_OM",2,"researchModel"
1084020,0,0,0,58341.4,886680,429.591,2963.16,0,0,58341.4,886680,429.591,2963.16,0,0.702285,0.00178065,0,-0.597704,-0.597704,1999,"testNew_OM",2,"researchModel"
NA,3824300,23731.7,293681,0,0,15586,118403,23731.7,293681,0,0,15586,118403,3.67275,0,0.0452792,0,-0.0979615,-0.0979615,2000,"testNew_OM",2,"researchModel"
1022640,0,0,0,35179.2,505746,2336.9,16002.5,0,0,35179.2,505746,2336.9,16002.5,0,1.0635,0.00831292,0,-0.0979615,-0.0979615,2000,"testNew_OM",2,"researchModel"
NA,6211520,11550.5,136729,0,0,22546,154670,11550.5,136729,0,0,22546,154670,2.21679,0,0.062872,0,-1.4848,-1.4848,2001,"testNew_OM",2,"researchModel"
779507,0,0,0,41118.3,700098,3136.84,19609,0,0,41118.3,700098,3136.84,19609,0,1.19984,0.0109524,0,-1.4848,-1.4848,2001,"testNew_OM",2,"researchModel"
NA,1436470,16471.1,224998,0,0,35527.9,216453,16471.1,224998,0,0,35527.9,216453,4.00003,0,0.137099,0,1.76834,1.76834,2002,"testNew_OM",2,"researchModel"
584792,0,0,0,36130.6,477618,597.289,3434.53,0,0,36130.6,477618,597.289,3434.53,0,1.33043,0.00304195,0,1.76834,1.76834,2002,"testNew_OM",2,"researchModel"
NA,33654200,10340.6,182984,0,0,37242.4,249390,10340.6,182984,0,0,37242.4,249390,1.77508,0,0.177988,0,1.66892,1.66892,2003,"testNew_OM",2,"researchModel"
407966,0,0,0,21300.5,377768,2618.43,16322.5,0,0,21300.5,377768,2618.43,16322.5,0,0.238673,0.0165165,0,1.66892,1.66892,2003,"testNew_OM",2,"researchModel"
NA,26179600,17049,362585,0,0,46730.8,350343,17049,362585,0,0,46730.8,350343,0.582682,0,0.327424,0,1.61878,1.61878,2004,"testNew_OM",2,"researchModel"
489435,0,0,0,25249.9,442168,1016.32,7851.06,0,0,25249.9,442168,1016.32,7851.06,0,0.0861605,0.00892653,0,1.61878,1.61878,2004,"testNew_OM",2,"researchModel"
NA,26991300,13803,242467,0,0,54152.6,466040,13803,242467,0,0,54152.6,466040,0.220709,0,0.52102,0,0.485109,0.485109,2005,"testNew_OM",2,"researchModel"
714236,0,0,0,30364.2,609791,101.7,829.704,0,0,30364.2,609791,101.7,829.704,0,0.273183,0.00127888,0,0.485109,0.485109,2005,"testNew_OM",2,"researchModel"
NA,10013000,20726.2,377571,0,0,41220.9,399724,20726.2,377571,0,0,41220.9,399724,0.356269,0,0.167076,0,0.121666,0.121666,2006,"testNew_OM",2,"researchModel"
865279,0,0,0,39900.3,729635,0,0,0,0,39900.3,729635,0,0,0,0.43957,0,0,0.121666,0.121666,2006,"testNew_OM",2,"researchModel"
NA,7390480,46228,733357,0,0,48237.1,429708,46228,733357,0,0,48237.1,429708,2.65297,0,0.201309,0,-0.657389,-0.657389,2007,"testNew_OM",2,"researchModel"
852475,0,0,0,42910.1,793500,0,0,0,0,42910.1,793500,0,0,0,0.867,0,0,-0.657389,-0.657389,2007,"testNew_OM",2,"researchModel"
NA,3376280,30265.3,468530,0,0,39799.7,353094,30265.3,468530,0,0,39799.7,353094,3.6272,0,0.151161,0,0.00400915,0.00400915,2008,"testNew_OM",2,"researchModel"
719615,0,0,0,41198.4,658764,0,0,0,0,41198.4,658764,0,0,0,1.26143,0,0,0.00400915,0.00400915,2008,"testNew_OM",2,"researchModel"
NA,6204460,14044.9,186968,0,0,44841.3,376218,14044.9,186968,0,0,44841.3,376218,0.211523,0,0.197167,0,0.184442,0.184442,2009,"testNew_OM",2,"researchModel"
521601,0,0,0,31146.5,578439,1369.73,10697.1,0,0,31146.5,578439,1369.73,10697.1,0,0.997299,0.00794808,0,0.184442,0.184442,2009,"testNew_OM",2,"researchModel"
NA,6602590,11274,183328,0,0,54086,413255,11274,183328,0,0,54086,413255,0.264117,0,0.334608,0,-2.25863,-2.25863,2010,"testNew_OM",2,"researchModel"
385778,0,0,0,27267.6,467006,0.09,0.639557,0,0,27267.6,467006,0.09,0.639557,0,0.470247,7.56057e-07,0,-2.25863,-2.25863,2010,"testNew_OM",2,"researchModel"
NA,502081,24871.4,298929,0,0,39750.6,297491,24871.4,298929,0,0,39750.6,297491,0.365854,0,0.339575,0,-3.78568,-3.78568,2011,"testNew_OM",2,"researchModel"
385406,0,0,0,23189.9,258081,5805.63,40146.4,0,0,23189.9,258081,5805.63,40146.4,0,1.95273,0.0705522,0,-3.78568,-3.78568,2011,"testNew_OM",2,"researchModel"
NA,108989,1528.37,13541.2,0,0,91425.7,675468,1528.37,13541.2,0,0,91425.7,675468,0.0184859,0,1.07632,0,-2.963,-2.963,2012,"testNew_OM",2,"researchModel"
248870,0,0,0,13884.9,110080,1570.78,10667,0,0,13884.9,110080,1570.78,10667,0,1.43896,0.029476,0,-2.963,-2.963,2012,"testNew_OM",2,"researchModel"
NA,196422,921.559,6311.67,0,0,57217.8,370157,921.559,6311.67,0,0,57217.8,370157,0.335149,0,1.05198,0,-1.32074,-1.32074,2013,"testNew_OM",2,"researchModel"
118080,0,0,0,5625.03,38578.6,908.01,5458.12,0,0,5625.03,38578.6,908.01,5458.12,0,0.332931,0.026618,0,-1.32074,-1.32074,2013,"testNew_OM",2,"researchModel"
NA,614530,1830.92,11170.7,0,0,15216.8,87472.9,1830.92,11170.7,0,0,15216.8,87472.9,0.569855,0,0.452409,0,-0.392199,-0.392199,2014,"testNew_OM",2,"researchModel"
59798.6,0,0,0,727.708,7359.57,2193.87,12095.5,0,0,727.708,7359.57,2193.87,12095.5,0,0.115725,0.0978872,0,-0.392199,-0.392199,2014,"testNew_OM",2,"researchModel"
NA,898165,6.13001,33.3247,0,0,66.28,353.39,6.13001,33.3247,0,0,66.28,353.39,0.000456468,0,0.00860644,0,-1.08,-1.08,2015,"testNew_OM",2,"researchModel"
51659.9,0,0,0,185.82,1190.27,1.29,6.74,0,0,185.82,1190.27,1.29,6.74,0,0.0196994,0.000220629,0,-1.08,-1.08,2015,"testNew_OM",2,"researchModel"
NA,397839,283.54,1641.94,0,0,173.15,885.391,283.54,1641.94,0,0,173.15,885.391,0.0526638,0,0.0194679,0,-0.749131,-0.749131,2016,"testNew_OM",2,"researchModel"
74669.2,0,0,0,7080.53,49465.6,0.05,0.251155,0,0,7080.53,49465.6,0.05,0.251155,0,0.758923,7.69148e-06,0,-0.749131,-0.749131,2016,"testNew_OM",2,"researchModel"
NA,757726,170.41,1046.5,0,0,1.17,5.78122,170.41,1046.5,0,0,1.17,5.78122,0.0407232,0,0.000215738,0,-1.29026,-1.29026,2017,"testNew_OM",2,"researchModel"
71105.1,0,0,0,6229.44,36675.1,2.22,10.7872,0,0,6229.44,36675.1,2.22,10.7872,0,0.437985,0.000548186,0,-1.29026,-1.29026,2017,"testNew_OM",2,"researchModel"
NA,465103,35.31,194.03,0,0,7.86002,38.3328,35.31,194.03,0,0,7.86002,38.3328,0.00558284,0,0.0024079,0,0.02544,0.02544,2018,"testNew_OM",2,"researchModel"
58343.6,0,0,0,11819.4,71319.1,2.51,12.2101,0,0,11819.4,71319.1,2.51,12.2101,0,1.01071,0.00104425,0,0.02544,0.02544,2018,"testNew_OM",2,"researchModel"
NA,2132650,130.86,740.013,0,0,7.73,38.1675,130.86,740.013,0,0,7.73,38.1675,0.0221737,0,0.00328535,0,0,0,2019,"testNew_OM",2,"researchModel"
53195.8,0,0,0,11819.4,84185.6,2.51001,12.3249,0,0,11819.4,84185.6,2.51001,12.3249,0,1.34387,0.00149407,0,0,0,2019,"testNew_OM",2,"researchModel"
NA,1919520,1615.3,9700.62,0,0,65.3245,323.978,1615.3,9700.62,0,0,65.3245,323.978,0.349231,0,0.0329678,0,0.0683107,0.0683107,2020,"testNew_OM",2,"researchModel"
73963.9,0,0,0,30370.4,256954,18.6092,91.8477,0,0,30370.4,256954,18.6092,91.8477,0,4,0.0153333,0,0.0683107,0.0683107,2020,"testNew_OM",2,"researchModel"
NA,2719390,3164.29,24621.4,0,0,125.259,617.894,3164.29,24621.4,0,0,125.259,617.894,1.25794,0,0.131778,0.467106,-1.78419,-1.78419,2021,"testNew_OM",2,"researchModel"
89635.2,0,0,0,43456.9,378093,30.2076,148.403,0,0,43456.9,378093,30.2076,148.403,0,4,0.0513879,0.467106,-1.78419,-1.78419,2021,"testNew_OM",2,"researchModel"
NA,0,5.77999,50.7448,0,0,0,0,5.77999,50.7448,0,0,0,0,0.104568,0,0,0.252933,-2.64662,-2.64662,1981,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
561.807,0,0,0,57.1499,535.088,0,0,0,0,57.1499,535.088,0,0,0,0.890795,0,0.252933,-2.64662,-2.64662,1981,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,276411,73.9399,652.502,0,0,0,0,73.9399,652.502,0,0,0,0,0.815518,0,0,0.505827,-1.64813,-1.64813,1982,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
1627.14,0,0,0,410.738,4484.71,0,0,0,0,410.738,4484.71,0,0,0,4.00003,0,0.505827,-1.64813,-1.64813,1982,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,708089,213.19,3670.74,0,0,0,0,213.19,3670.74,0,0,0,0,0.0743385,0,0,0.160501,-1.4169,-1.4169,1983,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
5616.61,0,0,0,159.12,1737.13,0,0,0,0,159.12,1737.13,0,0,0,0.383217,0,0.160501,-1.4169,-1.4169,1983,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,842178,75.39,1246.87,0,0,0,0,75.39,1246.87,0,0,0,0,0.00899025,0,0,0.393114,-1.43865,-1.43865,1984,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
16765.9,0,0,0,3495.8,36634.5,0,0,0,0,3495.8,36634.5,0,0,0,2.60901,0,0.393114,-1.43865,-1.43865,1984,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,777771,819.43,11309.7,0,0,0,0,819.43,11309.7,0,0,0,0,0.0725811,0,0,0.127108,0.148548,0.148548,1985,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
28256.3,0,0,0,1019,9479.47,0,0,0,0,1019,9479.47,0,0,0,0.276419,0,0.127108,0.148548,0.148548,1985,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,3759620,387.71,5163.91,0,0,0,0,387.71,5163.91,0,0,0,0,0.0298844,0,0,0.113701,0.383609,0.383609,1986,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
41339.1,0,0,0,2278.89,19111.1,0,0,0,0,2278.89,19111.1,0,0,0,0.304015,0,0.113701,0.383609,0.383609,1986,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,4755870,2247.31,38010.9,0,0,0,0,2247.31,38010.9,0,0,0,0,0.0576644,0,0,0.135413,-0.270557,-0.270557,1987,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
88545.8,0,0,0,3639.76,33811.3,0,0,0,0,3639.76,33811.3,0,0,0,0.293472,0,0.135413,-0.270557,-0.270557,1987,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,2472460,2179.91,34067.8,0,0,0,0,2179.91,34067.8,0,0,0,0,0.0337328,0,0,0.0626508,-1.37837,-1.37837,1988,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
162931,0,0,0,2614.75,24477.4,0,0,0,0,2614.75,24477.4,0,0,0,0.107343,0,0.0626508,-1.37837,-1.37837,1988,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,816608,7290.44,69748.7,0,0,0,0,7290.44,69748.7,0,0,0,0,0.170296,0,0,0.154128,-0.352853,-0.352853,1989,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
195480,0,0,0,8031.52,85158.2,0,0,0,0,8031.52,85158.2,0,0,0,0.115734,0,0.154128,-0.352853,-0.352853,1989,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,2277130,6158.41,51138,0,0,0,0,6158.41,51138,0,0,0,0,0.112377,0,0,0.213664,0.26325,0.26325,1990,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
169471,0,0,0,14443.5,129563,0,0,0,0,14443.5,129563,0,0,0,0.272033,0,0.213664,0.26325,0.26325,1990,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,4216560,24698,173533,0,0,0,0,24698,173533,0,0,0,0,0.777918,0,0,0.291371,0.195155,0.195155,1991,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
126394,0,0,0,10323.5,95058.3,0,0,0,0,10323.5,95058.3,0,0,0,0.305332,0,0.291371,0.195155,0.195155,1991,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,3938990,43433.3,337833,0,0,3.89999,21.5493,43433.3,337833,0,0,3.89999,21.5493,2.152,0,0.0579348,0.524252,0.854447,0.854447,1992,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
122688,0,0,0,30776.4,372660,0.18,0.989387,0,0,30776.4,372660,0.18,0.989387,0,1.47285,0.00372485,0.524252,0.854447,0.854447,1992,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,7615740,822.8,8632.75,0,0,0,0,822.8,8632.75,0,0,0,0,0.0384487,0,0,0.106376,1.85611,1.85611,1993,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
165692,0,0,0,11345.8,151193,0,0,0,0,11345.8,151193,0,0,0,0.133553,0,0.106376,1.85611,1.85611,1993,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,20736300,8838.65,90132.1,0,0,0,0,8838.65,90132.1,0,0,0,0,0.214417,0,0,0.234756,1.2613,1.2613,1994,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
260478,0,0,0,39748.4,580352,0,0,0,0,39748.4,580352,0,0,0,0.275027,0,0.234756,1.2613,1.2613,1994,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,11439400,5993.28,63194.1,0,0,22.68,124.599,5993.28,63194.1,0,0,22.68,124.599,0.109201,0,0.143347,0.114855,1.47042,1.47042,1995,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
516433,0,0,0,26565.7,367683,0,0,0,0,26565.7,367683,0,0,0,0.104639,0,0.114855,1.47042,1.47042,1995,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,14100200,11917.3,119265,0,0,0,0,11917.3,119265,0,0,0,0,0.104863,0,0,0.0805182,1.9456,1.9456,1996,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
717692,0,0,0,19158.7,229820,43.54,238.376,0,0,19158.7,229820,43.54,238.376,0,0.0541998,0.308891,0.0805182,1.9456,1.9456,1996,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,22677500,13018.2,181003,0,0,27.22,149.691,13018.2,181003,0,0,27.22,149.691,0.126481,0,0.144184,0.0854293,1.82255,1.82255,1997,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
831144,0,0,0,24527.6,291921,0.819999,4.49624,0,0,24527.6,291921,0.819999,4.49624,0,0.0557637,0.00592418,0.0854293,1.82255,1.82255,1997,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,20051800,18925.2,274727,0,0,488.251,2702.39,18925.2,274727,0,0,488.251,2702.39,0.13822,0,3.12825,0.148913,0.421014,0.421014,1998,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
1013550,0,0,0,63278.4,775739,74.3899,411.688,0,0,63278.4,775739,74.3899,411.688,0,0.121767,0.943821,0.148913,0.421014,0.421014,1998,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,4937130,14996.2,191885,0,0,725.2,6060.6,14996.2,191885,0,0,725.2,6060.6,2.27661,0,0.00235449,0.132136,0.501165,0.501165,1999,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
1153540,0,0,0,58341.4,718745,429.59,3285.21,0,0,58341.4,718745,429.59,3285.21,0,0.243938,0.00168965,0.132136,0.501165,0.501165,1999,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,5349140,23672.7,273663,0,0,15586.3,124596,23672.7,273663,0,0,15586.3,124596,4.00001,0,0.0442638,0.173433,0.571764,0.571764,2000,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
1015290,0,0,0,35179.2,405272,2336.9,17098.8,0,0,35179.2,405272,2336.9,17098.8,0,0.231635,0.00827501,0.173433,0.571764,0.571764,2000,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,5740430,11550.5,141718,0,0,22546,161935,11550.5,141718,0,0,22546,161935,1.65583,0,0.075758,0.286099,-1.21874,-1.21874,2001,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
774252,0,0,0,41118.4,676730,3136.84,21128.8,0,0,41118.4,676730,3136.84,21128.8,0,0.976918,0.0135688,0.286099,-1.21874,-1.21874,2001,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,957940,16751.4,217021,0,0,35520.9,241274,16751.4,217021,0,0,35520.9,241274,3.79035,0,0.153926,0.41743,2.11565,2.11565,2002,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
561887,0,0,0,36130.7,465716,597.29,3859.41,0,0,36130.7,465716,597.29,3859.41,0,1.43377,0.00345824,0.41743,2.11565,2.11565,2002,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,26881000,10340.6,200297,0,0,37242.3,267513,10340.6,200297,0,0,37242.3,267513,2.3653,0,0.199534,0.359239,1.78326,1.78326,2003,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
376337,0,0,0,21300.5,352512,2618.43,18205.8,0,0,21300.5,352512,2618.43,18205.8,0,0.288378,0.0186645,0.359239,1.78326,1.78326,2003,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,19279300,17049,325907,0,0,46730.8,423173,17049,325907,0,0,46730.8,423173,0.681439,0,0.326746,0.283037,1.7899,1.7899,2004,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
560158,0,0,0,25249.9,374688,1016.32,9088.21,0,0,25249.9,374688,1016.32,9088.21,0,0.0790999,0.00847206,0.283037,1.7899,1.7899,2004,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,19407800,13803,213978,0,0,54152.6,445228,13803,213978,0,0,54152.6,445228,0.650775,0,0.63077,0.283324,1.22791,1.22791,2005,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
839668,0,0,0,30364.2,480106,101.7,790.148,0,0,30364.2,480106,101.7,790.148,0,0.132459,0.00157682,0.283324,1.22791,1.22791,2005,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,11063900,20726.2,315298,0,0,41220.9,345596,20726.2,315298,0,0,41220.9,345596,1.07401,0,0.280579,0.225279,0.595346,0.595346,2006,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
1020310,0,0,0,39900.3,570806,0,0,0,0,39900.3,570806,0,0,0,0.189441,0,0.225279,0.595346,0.595346,2006,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,5877410,46228.1,573724,0,0,48237.1,360505,46228.1,573724,0,0,48237.1,360505,1.49138,0,0.284268,0.299815,-0.0297919,-0.0297919,2007,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
971369,0,0,0,42910.1,639778,0,0,0,0,42910.1,639778,0,0,0,0.462224,0,0.299815,-0.0297919,-0.0297919,2007,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,3145520,30249.2,366473,0,0,39800.1,280269,30249.2,366473,0,0,39800.1,280269,1.74178,0,0.201839,0.359365,0.542629,0.542629,2008,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
781821,0,0,0,41198.5,584751,0,0,0,0,41198.5,584751,0,0,0,0.794082,0,0.359365,0.542629,0.542629,2008,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,5575590,14044.9,172607,0,0,44841.2,288916,14044.9,172607,0,0,44841.2,288916,0.164241,0,0.338048,0.352196,0.793221,0.793221,2009,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
548193,0,0,0,31146.5,462707,1369.73,8487.52,0,0,31146.5,462707,1369.73,8487.52,0,0.535474,0.0143396,0.352196,0.793221,0.793221,2009,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,7163440,11274,165066,0,0,54085.9,338447,11274,165066,0,0,54085.9,338447,0.169545,0,0.508131,0.327781,-2.17101,-2.17101,2010,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
387418,0,0,0,27267.6,439961,0.09,0.546126,0,0,27267.6,439961,0.09,0.546126,0,0.36535,1.22864e-06,0.327781,-2.17101,-2.17101,2010,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,369635,24871.4,282319,0,0,39750.5,275644,24871.4,282319,0,0,39750.5,275644,0.432555,0,0.391268,0.427287,-2.59245,-2.59245,2011,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
326736,0,0,0,23189.9,215057,5805.63,38699.1,0,0,23189.9,215057,5805.63,38699.1,0,0.519047,0.0850369,0.427287,-2.59245,-2.59245,2011,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
NA,242517,1528.37,14672.8,0,0,91425.6,696497,1528.37,14672.8,0,0,91425.6,696497,0.0279394,0,1.49054,0.468529,-2.3441,-2.3441,2012,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
195624,0,0,0,13884.9,123434,1570.78,11410.6,0,0,13884.9,123434,1570.78,11410.6,0,0.38124,0.0435069,0.468529,-2.3441,-2.3441,2012,"researchOM_constantgrowthEM_EM_2020",3,"researchModel"
